epoch,iteration,total_loss,L1,projection
33,56419,1.608202001079917e-05,1.2157151104474906e-05,3.924868906324264e-06
33,56429,1.5183231880655512e-05,1.2161764971097e-05,3.0214664548111614e-06
33,56439,1.544593214930501e-05,1.1259056918788701e-05,4.186875685263658e-06
33,56449,1.552477988298051e-05,1.1353875379427336e-05,4.1709045035531744e-06
33,56459,1.1035736861231271e-05,9.759713066159748e-06,1.276023681384686e-06
33,56469,1.951263220689725e-05,1.2594628969964106e-05,6.918002782185795e-06
33,56479,1.267051811737474e-05,1.025452911562752e-05,2.415989229120896e-06
33,56489,1.3878828212909866e-05,1.0856649168999866e-05,3.022179271283676e-06
33,56499,1.4030251804797444e-05,1.1256542165938299e-05,2.77370941148547e-06
33,56509,1.77487927430775e-05,1.2588800927915145e-05,5.159991815162357e-06
33,56519,1.609690662007779e-05,1.1793132216553204e-05,4.303773948777234e-06
33,56529,9.906607374432497e-06,8.612398232799023e-06,1.2942090279466356e-06
33,56539,1.3311158909345977e-05,1.0794778063427657e-05,2.5163803911709692e-06
33,56549,1.061919374478748e-05,9.234264325641561e-06,1.3849296465195948e-06
33,56559,1.1818264283647295e-05,1.0114587894349825e-05,1.7036763892974705e-06
33,56569,1.2590954611368943e-05,1.0224654033663683e-05,2.3663005777052604e-06
33,56579,1.4241548342397436e-05,1.1379112038412131e-05,2.8624360766116297e-06
33,56589,1.3105575817462523e-05,1.0381558240624145e-05,2.7240173494647024e-06
33,56599,1.4259815543482546e-05,1.1258667655056342e-05,3.0011481157998787e-06
33,56609,1.256695577467326e-05,1.0505435056984425e-05,2.0615202629414853e-06
33,56619,1.3315055184648372e-05,1.1236023965466302e-05,2.0790316739294212e-06
33,56629,1.1644054211501498e-05,9.93772209767485e-06,1.7063321138266474e-06
33,56639,1.2567511475936044e-05,1.0773764188343193e-05,1.793747514966526e-06
33,56649,2.612777279864531e-05,1.5364812497864477e-05,1.0762960300780833e-05
33,56659,1.1029794222849887e-05,9.423836672795005e-06,1.6059578911153949e-06
33,56669,1.2712782336166129e-05,1.0607062904455233e-05,2.1057192043372197e-06
33,56679,5.8381712733535096e-05,1.6277968825306743e-05,4.210374390822835e-05
33,56689,9.102920739678666e-05,2.0240337107679807e-05,7.078886847011745e-05
33,56699,1.4053563063498586e-05,1.119132593885297e-05,2.862237124645617e-06
33,56709,1.5882178558968008e-05,1.1064732461818494e-05,4.8174470066442154e-06
33,56719,2.0508025045273826e-05,1.3414612112683244e-05,7.093413842085283e-06
33,56729,1.1661733879009262e-05,9.868235792964697e-06,1.7934985407919157e-06
33,56739,1.7903250409290195e-05,1.3591614333563484e-05,4.311635620979359e-06
33,56749,1.2220390090078581e-05,1.0391381692897994e-05,1.8290087382411002e-06
33,56759,1.009433799481485e-05,8.894764505384956e-06,1.1995736031167326e-06
33,56769,1.4117071259533986e-05,1.1597085176617838e-05,2.5199863102898235e-06
33,56779,1.5457395420526154e-05,1.198220797959948e-05,3.4751867588056484e-06
33,56789,1.3153045983926859e-05,1.0015904081228655e-05,3.137141902698204e-06
33,56799,1.4302828276413493e-05,1.1090264706581365e-05,3.2125635698321275e-06
33,56809,4.143721889704466e-05,1.7848857169155963e-05,2.35883635468781e-05
34,56819,1.573384361108765e-05,1.2288905054447241e-05,3.4449392387614353e-06
34,56829,1.341390725428937e-05,1.0899844710365869e-05,2.514062543923501e-06
34,56839,1.7928505258169025e-05,1.1873932635353412e-05,6.0545735323103145e-06
34,56849,4.7217072278726846e-05,1.4789902706979774e-05,3.242716775275767e-05
34,56859,1.5168590834946372e-05,1.2364035683276597e-05,2.804555606417125e-06
34,56869,1.2035756299155764e-05,1.0388591363152955e-05,1.6471645949422964e-06
34,56879,1.1644151527434587e-05,1.0162573744310066e-05,1.4815774420640082e-06
34,56889,0.0001869674160843715,2.4394470528932288e-05,0.00016257294919341803
34,56899,1.088916451408295e-05,9.366928679810371e-06,1.5222358342725784e-06
34,56909,1.7836275219451636e-05,1.090168643713696e-05,6.934588782314677e-06
34,56919,1.4112932149146218e-05,1.1828657989099156e-05,2.2842739326733863e-06
34,56929,1.2452213013602886e-05,1.0656084668880794e-05,1.7961285720957676e-06
34,56939,1.037416404869873e-05,8.972630894277245e-06,1.4015332681083237e-06
34,56949,1.2032124686811585e-05,1.0160360943700653e-05,1.8717634020504192e-06
34,56959,1.3816559658152983e-05,1.1860759514092933e-05,1.9558005988074e-06
34,56969,2.598810169729404e-05,1.302291639149189e-05,1.2965185305802152e-05
34,56979,4.324825567891821e-05,1.544877522974275e-05,2.779947863018606e-05
34,56989,1.0956102414638735e-05,9.517395483271684e-06,1.4387068176802131e-06
34,56999,1.6528390915482305e-05,1.201116174343042e-05,4.517228717304533e-06
34,57009,1.0496883987798356e-05,8.741725650907028e-06,1.7551586779518402e-06
34,57019,1.0852586456167046e-05,9.522316759102978e-06,1.3302695833772304e-06
34,57029,1.8467970221536234e-05,1.3198109627410304e-05,5.269861503620632e-06
34,57039,1.6492136637680233e-05,1.2502855497587007e-05,3.989282049587928e-06
34,57049,1.2510927263065241e-05,1.0163443221244961e-05,2.347483814446605e-06
34,57059,1.1919444659724832e-05,1.0379537343396805e-05,1.5399075437017018e-06
34,57069,1.1119489499833435e-05,9.458254680794198e-06,1.661234705352399e-06
34,57079,1.1183693459315691e-05,9.713069630379323e-06,1.4706240563100437e-06
34,57089,1.1836649719043635e-05,9.968468475562986e-06,1.868180788733298e-06
34,57099,1.0906333955063019e-05,9.460167348152027e-06,1.4461667205978301e-06
34,57109,1.498423171142349e-05,1.2056131708959583e-05,2.9281002298375824e-06
34,57119,3.3529966458445415e-05,1.4945594557502773e-05,1.8584372810437344e-05
34,57129,0.06580037623643875,1.4192886737873778e-05,0.06578618288040161
34,57139,1.7748727259458974e-05,1.2235514077474363e-05,5.513213636731962e-06
34,57149,1.0783378456835635e-05,9.22171057027299e-06,1.5616675455021323e-06
34,57159,1.1176951375091448e-05,9.256729754270054e-06,1.9202213934477186e-06
34,57169,1.1608462045842316e-05,9.79017022473272e-06,1.8182919347964344e-06
34,57179,1.3373874026001431e-05,1.1284029824309982e-05,2.0898439743177732e-06
34,57189,1.2712918760371394e-05,1.038269510900136e-05,2.3302236513700336e-06
34,57199,1.3166412827558815e-05,1.115868963097455e-05,2.007722741836915e-06
34,57209,1.4125488632998895e-05,1.127824725699611e-05,2.8472416033764603e-06
34,57219,1.574273846927099e-05,1.2633369806280825e-05,3.109368208242813e-06
34,57229,9.745746865519322e-06,8.674795935803559e-06,1.0709513844631147e-06
34,57239,1.528709071862977e-05,1.1315832125546876e-05,3.9712590478302445e-06
34,57249,1.8154907593270764e-05,8.85097324498929e-06,9.303933438786771e-06
34,57259,1.550270098960027e-05,1.141472330346005e-05,4.087978595634922e-06
34,57269,1.1244705092394724e-05,9.668513484939467e-06,1.5761916074552573e-06
34,57279,1.4137465768726543e-05,1.1792826626333408e-05,2.3446386876457836e-06
34,57289,1.3401566320681013e-05,1.0806057616719045e-05,2.5955087039619684e-06
34,57299,1.203797546622809e-05,1.030535077006789e-05,1.732624696160201e-06
34,57309,1.3229691830929369e-05,1.0990422197210137e-05,2.239270088466583e-06
34,57319,1.3961231161374599e-05,1.1169456229254138e-05,2.7917751594941365e-06
34,57329,1.3188255252316594e-05,1.0847383236978203e-05,2.34087156059104e-06
34,57339,1.399520715494873e-05,1.058322231983766e-05,3.411984607737395e-06
34,57349,1.3045581908954773e-05,1.1147969416924752e-05,1.8976122646563454e-06
34,57359,1.146631439041812e-05,9.79500782705145e-06,1.6713061086193193e-06
34,57369,1.1997691217402462e-05,9.954930646927096e-06,2.0427603431016905e-06
34,57379,1.556185270601418e-05,1.1866146451211534e-05,3.6957062548026443e-06
34,57389,1.7998707335209474e-05,1.2635688108275644e-05,5.363018317439128e-06
34,57399,1.3589627997134812e-05,1.0800604286487214e-05,2.7890234832739225e-06
34,57409,2.070886876026634e-05,1.4793913578614593e-05,5.914955181651749e-06
34,57419,1.1488717973406892e-05,1.0113843927683774e-05,1.3748740457231179e-06
34,57429,1.4560916497430298e-05,1.1570904462132603e-05,2.99001180792402e-06
34,57439,1.2241402146173641e-05,1.028066617436707e-05,1.960735971806571e-06
34,57449,1.0941370419459417e-05,9.543215128360316e-06,1.3981550637254259e-06
34,57459,0.042459845542907715,1.8861321223084815e-05,0.0424409843981266
34,57469,1.1450259080447722e-05,9.700051123218145e-06,1.7502080709164147e-06
34,57479,0.00010213234781986102,2.0497631339821965e-05,8.163471648003906e-05
34,57489,1.1417077075748239e-05,9.95140817394713e-06,1.4656689018011093e-06
34,57499,1.3355847841012292e-05,1.0365887646912597e-05,2.9899601940996945e-06
34,57509,1.3795714039588347e-05,1.0867162018257659e-05,2.928552021330688e-06
34,57519,1.05338931462029e-05,9.093882908928208e-06,1.4400103509615292e-06
34,57529,1.6063646398833953e-05,1.2492374480643775e-05,3.5712714634428266e-06
34,57539,1.246732790605165e-05,9.62199192144908e-06,2.8453355298552196e-06
34,57549,1.4200832083588466e-05,1.0832446605490986e-05,3.3683857054711552e-06
34,57559,1.126349343394395e-05,9.070518899534363e-06,2.192974307035911e-06
34,57569,1.1318464203213807e-05,9.69866323430324e-06,1.6198006278500543e-06
34,57579,1.4218396245269105e-05,1.1650117812678218e-05,2.568278887338238e-06
34,57589,1.135008096753154e-05,9.469222277402878e-06,1.8808586901286617e-06
34,57599,1.3796843632007949e-05,1.0882515198318288e-05,2.9143279789423104e-06
34,57609,1.446185342501849e-05,1.1364983038220089e-05,3.096870614172076e-06
34,57619,1.1656113201752305e-05,1.00914394352003e-05,1.5646739939256804e-06
34,57629,1.3497676263796166e-05,1.1073448149545584e-05,2.4242278868769063e-06
34,57639,1.2709045222436544e-05,1.0276768080075271e-05,2.4322773697349476e-06
34,57649,1.3927725376561284e-05,1.10450364445569e-05,2.8826893867517356e-06
34,57659,1.4144373380986508e-05,1.0413667041575536e-05,3.7307061120372964e-06
34,57669,5.233025149209425e-05,1.6509235138073564e-05,3.5821016354020685e-05
34,57679,1.2775098184647504e-05,1.0545418263063766e-05,2.2296801489574136e-06
34,57689,1.5782714399392717e-05,1.1534186342032626e-05,4.248528512107441e-06
34,57699,1.0497303264855873e-05,9.032125490193721e-06,1.4651776609753142e-06
34,57709,1.047649493557401e-05,8.637203791295178e-06,1.8392912579656695e-06
34,57719,9.168578253593296e-05,1.920003523991909e-05,7.248574547702447e-05
34,57729,2.221901377197355e-05,1.3519828826247249e-05,8.699184945726302e-06
34,57739,1.7674985429039225e-05,1.3060038327239454e-05,4.614948011294473e-06
34,57749,1.8456370526109822e-05,1.395289018546464e-05,4.503480795392534e-06
34,57759,1.4447482499235775e-05,1.1828727110696491e-05,2.61875561591296e-06
34,57769,7.770298543618992e-05,2.0689696611952968e-05,5.7013290643226355e-05
34,57779,0.00016603969561401755,2.3279582819668576e-05,0.00014276010915637016
34,57789,1.0965316505462397e-05,9.423280971532222e-06,1.5420353065564996e-06
34,57799,1.25861615742906e-05,1.0144217412744183e-05,2.4419441615464166e-06
34,57809,0.0001387765078106895,1.912216430355329e-05,0.00011965433805016801
34,57819,1.728975803416688e-05,1.1933761925320141e-05,5.355995654099388e-06
34,57829,0.00011185341281816363,2.0582570869009942e-05,9.127084194915369e-05
34,57839,1.618287387827877e-05,1.2109515409974847e-05,4.0733584683039226e-06
34,57849,1.268836967938114e-05,1.0459461918799207e-05,2.228908215329284e-06
34,57859,1.1431958228058647e-05,9.922775461745914e-06,1.5091829936864087e-06
34,57869,1.2521484677563421e-05,1.0047071555163711e-05,2.4744128950260347e-06
34,57879,1.680214518273715e-05,1.2102102118660696e-05,4.7000426093291026e-06
34,57889,1.3142579518898856e-05,1.0972014024446253e-05,2.170565494452603e-06
34,57899,1.5872865333221853e-05,1.1966647434746847e-05,3.9062169889803044e-06
34,57909,1.1188903954462148e-05,9.39188521442702e-06,1.7970187400351278e-06
34,57919,1.3027160093770362e-05,1.0382138498243876e-05,2.645021822900162e-06
34,57929,1.0210577784164343e-05,8.862837603373919e-06,1.347739953416749e-06
34,57939,0.00012114475975977257,1.9645325664896518e-05,0.00010149943409487605
34,57949,1.0764522812678479e-05,9.392822903464548e-06,1.3717002502744435e-06
34,57959,1.8806662410497665e-05,1.4205185834725853e-05,4.601477030519163e-06
34,57969,1.3109189239912666e-05,1.0737509910541121e-05,2.37167910199787e-06
34,57979,6.94136178935878e-05,1.8519238437875174e-05,5.089437763672322e-05
34,57989,2.2255611838772893e-05,1.3329397916095331e-05,8.926213922677562e-06
34,57999,0.06537438184022903,1.259697000932647e-05,0.06536178290843964
34,58009,1.1368725608917885e-05,9.795155165193137e-06,1.5735708984720986e-06
34,58019,7.725307659711689e-05,1.7888860384118743e-05,5.936421803198755e-05
34,58029,0.1900545358657837,1.3080202734272461e-05,0.1900414526462555
34,58039,1.1108393664471805e-05,9.387198588228785e-06,1.7211950762430206e-06
34,58049,1.4269382518250495e-05,1.122987214330351e-05,3.0395099201996345e-06
34,58059,1.8358117813477293e-05,1.3177135770092718e-05,5.1809815886372235e-06
34,58069,1.0304454917786643e-05,8.888687261787709e-06,1.4157678833726095e-06
34,58079,1.1789174095611088e-05,9.874098395812325e-06,1.9150759271724382e-06
34,58089,1.5239859749272e-05,1.1644883670669515e-05,3.5949760786024854e-06
34,58099,1.5393727153423242e-05,1.2335916835581884e-05,3.057809635720332e-06
34,58109,1.3718383343075402e-05,1.1140385140606668e-05,2.577997975095059e-06
34,58119,1.0221489901596215e-05,9.010575922729913e-06,1.2109139788663015e-06
34,58129,1.3210123142926022e-05,1.074846659321338e-05,2.4616567770863185e-06
34,58139,1.7077902157325298e-05,1.2546709513117094e-05,4.531191734713502e-06
34,58149,1.0550353181315586e-05,9.101489013119135e-06,1.4488637134491e-06
34,58159,1.2378478459140752e-05,9.922635399561841e-06,2.455842832205235e-06
34,58169,0.04236283525824547,1.6576541383983567e-05,0.04234625771641731
34,58179,2.1256841137073934e-05,1.4630178156949114e-05,6.62666298012482e-06
34,58189,1.4509914763038978e-05,1.218856323248474e-05,2.3213513031805633e-06
34,58199,1.003550823952537e-05,8.749591870582663e-06,1.2859159141953569e-06
34,58209,7.209539762698114e-05,1.9106282707070932e-05,5.29891112819314e-05
34,58219,1.7843549358076416e-05,1.2898822205897886e-05,4.94472715217853e-06
34,58229,1.9915813027182594e-05,1.314120163442567e-05,6.774610483262222e-06
34,58239,0.00017412765009794384,2.611855961731635e-05,0.00014800908684264868
34,58249,1.4967417882871814e-05,1.1408855243644211e-05,3.558562411853927e-06
34,58259,1.6007967133191414e-05,1.0895740160776768e-05,5.112226517667295e-06
34,58269,2.3135718947742134e-05,1.5127149708860088e-05,8.008570148376748e-06
34,58279,1.2141556908318307e-05,1.008385697787162e-05,2.0576997030730126e-06
34,58289,1.7034421034622937e-05,1.165160119853681e-05,5.382820290833479e-06
34,58299,1.2315842468524352e-05,1.019973660731921e-05,2.116105861205142e-06
34,58309,1.2599910405697301e-05,1.045465160132153e-05,2.1452588043757714e-06
34,58319,1.4951355296943802e-05,1.1675432688207366e-05,3.2759228361101123e-06
34,58329,1.3539027349906974e-05,1.0896113963099197e-05,2.642913386807777e-06
34,58339,1.2576423614518717e-05,1.0642065717547666e-05,1.934358124344726e-06
34,58349,1.2276574125280604e-05,1.022981814458035e-05,2.0467559807002544e-06
34,58359,1.2435553799150512e-05,1.0072068107547238e-05,2.3634852368559223e-06
34,58369,9.803732609725557e-06,8.63175137055805e-06,1.17198112548067e-06
34,58379,1.2418599908414762e-05,1.0434172509121709e-05,1.9844271719193785e-06
34,58389,1.354287815047428e-05,1.0472166650288273e-05,3.0707115001860075e-06
34,58399,2.2029245883459225e-05,1.31432179841795e-05,8.886028808774427e-06
34,58409,1.3697122994926758e-05,1.0720379577833228e-05,2.976743189719855e-06
34,58419,1.2427608453435823e-05,9.687744750408456e-06,2.739863930401043e-06
34,58429,4.164519486948848e-05,1.4958384781493805e-05,2.6686810087994672e-05
34,58439,1.2132169104006607e-05,1.0344290785724297e-05,1.7878785456559854e-06
34,58449,2.0127630705246702e-05,1.306045214732876e-05,7.067179467412643e-06
34,58459,1.2313003935560118e-05,1.0335998922528233e-05,1.9770052404055605e-06
34,58469,1.281355980609078e-05,1.0250751984131057e-05,2.5628078219597228e-06
34,58479,1.6524272723472677e-05,1.2995352335565258e-05,3.528920615281095e-06
35,58489,1.2791013432433829e-05,1.0922267392743379e-05,1.8687458123167744e-06
35,58499,6.39210338704288e-05,1.6347370547009632e-05,4.7573666961397976e-05
35,58509,7.659393304493278e-05,1.9584227629820816e-05,5.700970359612256e-05
35,58519,1.296947812079452e-05,1.0574060979706701e-05,2.3954169137141434e-06
35,58529,4.064331005793065e-05,1.5908872228465043e-05,2.4734436010476202e-05
35,58539,1.6377540305256844e-05,1.1976326277363114e-05,4.401213573146379e-06
35,58549,1.744086875987705e-05,1.3204308743297588e-05,4.2365595618321095e-06
35,58559,1.0614279744913802e-05,9.021517143992241e-06,1.5927628282952355e-06
35,58569,1.1398346032365225e-05,9.602696081856266e-06,1.7956496094484464e-06
35,58579,0.04252897575497627,1.1625335901044309e-05,0.04251734912395477
35,58589,1.4105577974987682e-05,1.1922759767912794e-05,2.1828184344485635e-06
35,58599,1.1279140380793251e-05,9.681238225311972e-06,1.5979023828549543e-06
35,58609,1.5329824236687273e-05,1.1341589924995787e-05,3.9882338569441345e-06
35,58619,1.1928942512895446e-05,1.016337591863703e-05,1.7655665942584164e-06
35,58629,2.4796108846203424e-05,1.5693793102400377e-05,9.102315743803047e-06
35,58639,0.18073272705078125,1.276316379517084e-05,0.18071995675563812
35,58649,0.06649268418550491,1.836883348005358e-05,0.0664743185043335
35,58659,0.00016142376989591867,2.0320809198892675e-05,0.0001411029661539942
35,58669,0.00010866625234484673,2.1094889234518632e-05,8.757135947234929e-05
35,58679,1.3749729077972006e-05,1.105937462853035e-05,2.6903544494416565e-06
35,58689,1.2146287190262228e-05,9.695405424281489e-06,2.4508813112333883e-06
35,58699,0.0001405974180670455,2.201865936513059e-05,0.00011857876233989373
35,58709,1.2853999578510411e-05,1.0590553756628651e-05,2.2634460492554354e-06
35,58719,1.1094486580986995e-05,9.587246495357249e-06,1.5072400856297463e-06
35,58729,1.618877286091447e-05,1.1584000276343431e-05,4.6047721298236866e-06
35,58739,9.734466402733233e-06,8.34658021631185e-06,1.3878861864213832e-06
35,58749,2.7077747290604748e-05,1.4989201190473977e-05,1.208854610013077e-05
35,58759,1.2549921848403756e-05,1.0029369150288403e-05,2.520552470741677e-06
35,58769,1.309896742895944e-05,1.1209855983906891e-05,1.8891114450525492e-06
35,58779,0.18045926094055176,1.2117867299821228e-05,0.18044714629650116
35,58789,1.446443366148742e-05,1.1924355931114405e-05,2.5400777303730138e-06
35,58799,1.790158603398595e-05,1.3348023458092939e-05,4.553563030640362e-06
35,58809,0.09806101769208908,1.6168991351150908e-05,0.09804484993219376
35,58819,1.2866942597611342e-05,1.0622346053423826e-05,2.2445963168138405e-06
35,58829,1.5506699128309265e-05,1.2018980669381563e-05,3.4877182315540267e-06
35,58839,1.2511530258052517e-05,9.841848623182159e-06,2.6696818622440333e-06
35,58849,1.382754180667689e-05,1.0963233762595337e-05,2.864308044081554e-06
35,58859,1.288679959543515e-05,1.0163043953070883e-05,2.7237558697379427e-06
35,58869,1.2916739251522813e-05,1.0122740604856517e-05,2.793998646666296e-06
35,58879,1.0939602361759171e-05,9.337973096990027e-06,1.601629378455982e-06
35,58889,2.3765875084791332e-05,1.5383242498501204e-05,8.382631676795427e-06
35,58899,1.3592155482911039e-05,1.084289306163555e-05,2.749262421275489e-06
35,58909,1.2838190741604194e-05,1.0675854355213232e-05,2.1623363863909617e-06
35,58919,0.00017408182611688972,2.237239823443815e-05,0.00015170942060649395
35,58929,1.0740781362983398e-05,9.377026799484156e-06,1.363754222438729e-06
35,58939,1.3497077816282399e-05,1.1047250154661015e-05,2.449828116368735e-06
35,58949,1.3816186765325256e-05,1.051584149536211e-05,3.3003454973368207e-06
35,58959,1.469231938244775e-05,1.1611687114054803e-05,3.0806322683929466e-06
35,58969,1.3617858712677844e-05,1.1242400432820432e-05,2.3754585072310874e-06
35,58979,1.1176556654390879e-05,9.69138909567846e-06,1.485167217651906e-06
35,58989,1.4948313037166372e-05,1.1778512089222204e-05,3.169801402691519e-06
35,58999,5.2900504670105875e-05,1.6475327356602065e-05,3.642517913249321e-05
35,59009,1.482468633184908e-05,1.058776251738891e-05,4.2369238144601695e-06
35,59019,1.4760323210794013e-05,1.200060887640575e-05,2.759714107014588e-06
35,59029,1.5928862922010012e-05,1.254552807949949e-05,3.383334160389495e-06
35,59039,1.1886379070347175e-05,1.0112706149811856e-05,1.7736729205353186e-06
35,59049,1.4380305401573423e-05,1.0635208127496298e-05,3.7450975014508003e-06
35,59059,1.085604071704438e-05,9.426305950910319e-06,1.429735107194574e-06
35,59069,1.4440673112403601e-05,1.140632048191037e-05,3.0343528578669066e-06
35,59079,1.3507677977031562e-05,1.1104078112111893e-05,2.4036000922933454e-06
35,59089,1.2826531929022167e-05,1.0909588127105962e-05,1.916943574542529e-06
35,59099,1.5944438928272575e-05,1.1851458111777902e-05,4.092981271242024e-06
35,59109,1.4475794159807265e-05,1.1353329682606272e-05,3.122464249827317e-06
35,59119,9.025060717249289e-05,2.130984103132505e-05,6.894076796015725e-05
35,59129,1.12939396785805e-05,9.88371903076768e-06,1.4102211025601719e-06
35,59139,1.2224290003359783e-05,9.651635082263965e-06,2.572654693722143e-06
35,59149,2.0366038370411843e-05,1.379425884806551e-05,6.5717804318410344e-06
35,59159,1.5937832358758897e-05,1.2766196960001253e-05,3.171634944010293e-06
35,59169,0.06537601351737976,1.0180036952078808e-05,0.06536583602428436
35,59179,1.0980767001456115e-05,9.590313311491627e-06,1.3904540310250013e-06
35,59189,1.1825728506664746e-05,1.003989382297732e-05,1.7858350247479393e-06
35,59199,1.3389098057814408e-05,1.056778637575917e-05,2.821311909428914e-06
35,59209,1.5427498510689475e-05,1.191068713524146e-05,3.5168106933269883e-06
35,59219,1.2383773537294473e-05,1.0242860298603773e-05,2.1409132386907004e-06
35,59229,1.1408345926611219e-05,9.627716281102039e-06,1.7806298728828551e-06
35,59239,1.1099361472588498e-05,9.544947715767194e-06,1.5544138705081423e-06
35,59249,2.22312482947018e-05,1.4778192053199746e-05,7.453057150996756e-06
35,59259,1.2492693713284098e-05,1.0358631698181853e-05,2.1340617877285695e-06
35,59269,1.6851139662321657e-05,1.2997370504308492e-05,3.853768703265814e-06
35,59279,1.099962173611857e-05,9.368238352180924e-06,1.6313831565639703e-06
35,59289,1.1471430298115592e-05,9.641650649427902e-06,1.8297793076271773e-06
35,59299,1.4672361430712044e-05,1.175215220428072e-05,2.9202089990576496e-06
35,59309,1.6827843865030445e-05,1.3220895198173821e-05,3.6069482121092733e-06
35,59319,1.5720503142802045e-05,1.1885052117577288e-05,3.835451479972107e-06
35,59329,1.2470317415136378e-05,1.0333548743801657e-05,2.1367684439610457e-06
35,59339,1.001203327177791e-05,8.689617970958352e-06,1.3224154145063949e-06
35,59349,1.3707412108487915e-05,1.1108890248578973e-05,2.598521859908942e-06
35,59359,1.6415040590800345e-05,1.1682414879032876e-05,4.732625711767469e-06
35,59369,1.2373171557555906e-05,1.0597641448839568e-05,1.7755303360900143e-06
35,59379,1.600768337084446e-05,1.230518137163017e-05,3.702501771840616e-06
35,59389,1.2950534255651291e-05,1.0283670235367026e-05,2.66686379291059e-06
35,59399,9.968038284569047e-06,8.882851034286432e-06,1.0851873639694531e-06
35,59409,1.6964206224656664e-05,1.308135597355431e-05,3.882850251102354e-06
35,59419,3.1222643883666024e-05,1.5156125300563872e-05,1.6066518583102152e-05
35,59429,7.350934902206063e-05,1.7436890630051494e-05,5.607245475403033e-05
35,59439,1.268622600036906e-05,1.0303932867827825e-05,2.382293359914911e-06
35,59449,3.5307948564877734e-05,1.62891301442869e-05,1.9018818420590833e-05
35,59459,1.5123227967706043e-05,1.093827813747339e-05,4.184949830232654e-06
35,59469,1.7177400877699256e-05,1.2422910913301166e-05,4.7544908738927916e-06
35,59479,1.0794806257763412e-05,9.486363524047192e-06,1.3084429610898951e-06
35,59489,1.2310714737395756e-05,1.0339782420487609e-05,1.9709325442818226e-06
35,59499,1.3317691809788812e-05,1.0642065717547666e-05,2.6756258648674702e-06
35,59509,1.5874260498094372e-05,1.2030238394800108e-05,3.844021648546914e-06
35,59519,0.062117356806993484,1.2397654245432932e-05,0.0621049590408802
35,59529,1.559790689498186e-05,1.0361444765294436e-05,5.2364630391821265e-06
35,59539,1.140070799010573e-05,9.632596629671752e-06,1.768111360433977e-06
35,59549,1.1669847481243778e-05,9.491973287367728e-06,2.1778741938760504e-06
35,59559,1.142604469350772e-05,9.85184215096524e-06,1.57420254254248e-06
35,59569,1.257127951248549e-05,1.000535485218279e-05,2.5659251150500495e-06
35,59579,1.1236868886044249e-05,9.252912605006713e-06,1.9839567357848864e-06
35,59589,1.3381992175709456e-05,1.110995071940124e-05,2.272041001560865e-06
35,59599,2.7151036192663014e-05,1.481636627431726e-05,1.2334669918345753e-05
35,59609,1.2782767953467555e-05,1.0736223885032814e-05,2.046543841061066e-06
35,59619,1.4768942492082715e-05,1.0777612260426395e-05,3.9913297769089695e-06
35,59629,1.213639734487515e-05,1.026443987939274e-05,1.8719570107350592e-06
35,59639,2.0431936718523502e-05,1.2854207852797117e-05,7.577728410979034e-06
35,59649,1.6276477253995836e-05,1.144740053860005e-05,4.829076715395786e-06
35,59659,1.1357084076735191e-05,9.612289431970567e-06,1.7447946447646245e-06
35,59669,1.2150282600487117e-05,1.0032284080807585e-05,2.117998292305856e-06
35,59679,1.283746496483218e-05,1.0698639016482048e-05,2.138826175723807e-06
35,59689,1.3211618352215737e-05,1.0369675692345481e-05,2.841942205122905e-06
35,59699,1.3920831406721845e-05,1.1009192348865326e-05,2.9116388304828433e-06
35,59709,1.891633110062685e-05,1.3638493328471668e-05,5.2778377721551806e-06
35,59719,1.1890359928656835e-05,9.9507778941188e-06,1.9395820345380343e-06
35,59729,1.141047596320277e-05,9.837944162427448e-06,1.5725315734016476e-06
35,59739,0.00011927804735023528,1.9424487618380226e-05,9.985356155084446e-05
35,59749,1.2309170415392146e-05,1.014528243103996e-05,2.1638879843521863e-06
35,59759,0.00013553911412600428,2.075154952763114e-05,0.00011478756641736254
35,59769,1.4809942513238639e-05,1.185158544103615e-05,2.9583575269498397e-06
35,59779,1.0416088116471656e-05,9.116864930547308e-06,1.2992228448638343e-06
35,59789,1.7544536603963934e-05,1.2321996109676547e-05,5.222540949034737e-06
35,59799,1.2209507985971868e-05,1.0070921234728303e-05,2.13858652386989e-06
35,59809,9.19582016649656e-05,2.062339808617253e-05,7.133480539778247e-05
35,59819,1.7293219571001828e-05,1.203429201268591e-05,5.258928013063269e-06
35,59829,1.2256120498932432e-05,1.0184382517763879e-05,2.071737753794878e-06
35,59839,7.614742207806557e-05,1.8480302969692275e-05,5.76671191083733e-05
35,59849,1.0695939636207186e-05,9.340540600533132e-06,1.355398694613541e-06
35,59859,1.4315452972368803e-05,1.1545773304533213e-05,2.769679895209265e-06
35,59869,1.64582634170074e-05,1.1913111848116387e-05,4.545152478385717e-06
35,59879,9.391256025992334e-05,1.9648792658699676e-05,7.426376396324486e-05
35,59889,1.3553774806496222e-05,1.1158667803101707e-05,2.3951070033945143e-06
35,59899,1.1069387255702168e-05,9.535104254609905e-06,1.5342825463449117e-06
35,59909,1.1985006494796835e-05,1.0305492651241366e-05,1.6795137298686313e-06
35,59919,1.760281520546414e-05,1.1693171472870745e-05,5.909642823098693e-06
35,59929,1.285395319428062e-05,1.0828747690538876e-05,2.025205503741745e-06
35,59939,4.037758117192425e-05,1.8332033505430445e-05,2.2045547666493803e-05
