epoch,iteration,total_loss,L1_3,L1_1,L1_0,L1_2
0,779,0.0001974236365640536,4.106936466996558e-05,5.21406254847534e-05,5.21090769325383e-05,5.2104580390732735e-05
0,789,0.0002019507810473442,4.5055443479213864e-05,5.23658272868488e-05,5.232353214523755e-05,5.220597086008638e-05
0,799,0.0002004410489462316,4.3762272980529815e-05,5.2155453886371106e-05,5.227790825301781e-05,5.22454283782281e-05
0,809,0.0001972664031200111,4.088331843377091e-05,5.2147086535114795e-05,5.212276300881058e-05,5.2113231504336e-05
0,819,0.00019828240328934044,4.19810094172135e-05,5.212266478338279e-05,5.208723450778052e-05,5.209148730500601e-05
0,829,0.00020678999135270715,4.9724116252036765e-05,5.248222078080289e-05,5.232692274148576e-05,5.2256738854339346e-05
0,839,0.00020064591080881655,4.403652928886004e-05,5.215569035499357e-05,5.2243507525417954e-05,5.2210194553481415e-05
0,849,0.00020304926147218794,4.64343283965718e-05,5.216883437242359e-05,5.2223167585907504e-05,5.2222927479306236e-05
0,859,0.0002018381783273071,4.523267853073776e-05,5.218265869189054e-05,5.2180035709170625e-05,5.2242794481571764e-05
0,869,0.00019696942763403058,4.0452665416523814e-05,5.2188392146490514e-05,5.2194984164088964e-05,5.2133378630969673e-05
0,879,0.0002037879021372646,4.67516110802535e-05,5.2486993808997795e-05,5.231557952356525e-05,5.223372136242688e-05
0,889,0.0002083350991597399,5.1752464059973136e-05,5.21665315318387e-05,5.2205792599124834e-05,5.221031460678205e-05
0,899,0.00020455557387322187,4.817001899937168e-05,5.2113173296675086e-05,5.2188217523507774e-05,5.2084178605582565e-05
0,909,0.00021097659191582352,5.4566702601732686e-05,5.2148836402921006e-05,5.2135128498775885e-05,5.212592441239394e-05
0,919,0.0001994511258089915,4.300622458686121e-05,5.214105476625264e-05,5.2166611567372456e-05,5.213723488850519e-05
0,929,0.00020709777891170233,5.0770806410582736e-05,5.211818279349245e-05,5.2090108511038125e-05,5.211868119658902e-05
0,939,0.00019586826965678483,3.9487145841121674e-05,5.2112711273366585e-05,5.2142419008305296e-05,5.212599353399128e-05
0,949,0.00019996050104964525,4.368832742329687e-05,5.2090308599872515e-05,5.2092535042902455e-05,5.208933725953102e-05
0,959,0.0001960947411134839,3.969765384681523e-05,5.2127121307421476e-05,5.217092257225886e-05,5.209903611103073e-05
0,969,0.00019579024228733033,3.93624504795298e-05,5.209674418438226e-05,5.2188941481290385e-05,5.2142106142127886e-05
0,979,0.00020027595746796578,4.2730291170300916e-05,5.291455818223767e-05,5.225051427260041e-05,5.238059748080559e-05
0,989,0.00019827313371933997,4.150795211899094e-05,5.223952030064538e-05,5.240880636847578e-05,5.211685856920667e-05
0,999,0.00019477016758173704,3.832762740785256e-05,5.2105733630014583e-05,5.2125622460152954e-05,5.221120227361098e-05
0,1009,0.00020418924395926297,4.787143916473724e-05,5.209552182350308e-05,5.2099891036050394e-05,5.2122395572951064e-05
0,1019,0.00020040514937136322,4.381933467811905e-05,5.210351082496345e-05,5.211215830058791e-05,5.237014920567162e-05
0,1029,0.00020089364261366427,4.45641708211042e-05,5.210206290939823e-05,5.212420364841819e-05,5.2103216148680076e-05
0,1039,0.00020172866061329842,4.539083602139726e-05,5.209532173466869e-05,5.215893543208949e-05,5.208357470110059e-05
0,1049,0.0001994129124796018,4.285417162464e-05,5.2226092520868406e-05,5.222731124376878e-05,5.2105344366282225e-05
0,1059,0.000206958589842543,5.05546122440137e-05,5.2154991863062605e-05,5.216182762524113e-05,5.2087154472246766e-05
0,1069,0.00020028470316901803,4.375079515739344e-05,5.2203991799615324e-05,5.2143292123219e-05,5.218662408879027e-05
0,1079,0.00019496142340358347,3.858288619085215e-05,5.21481670148205e-05,5.2122504712315276e-05,5.2107858209637925e-05
0,1089,0.0001940602669492364,3.759537503356114e-05,5.2182560466462746e-05,5.217677244218066e-05,5.210556264501065e-05
0,1099,0.0002001181710511446,4.369637827039696e-05,5.2195959142409265e-05,5.212688120082021e-05,5.209894879953936e-05
0,1109,0.00019960782083217055,4.281328074284829e-05,5.2401981520233676e-05,5.223418338573538e-05,5.21583751833532e-05
0,1119,0.00020272449182812124,4.63901087641716e-05,5.211535972193815e-05,5.2131239499431103e-05,5.208778384258039e-05
0,1129,0.00019847953808493912,4.2117924749618396e-05,5.209014125284739e-05,5.211197640164755e-05,5.2159484766889364e-05
0,1139,0.00019435660215094686,3.794483927777037e-05,5.214153861743398e-05,5.2160459745209664e-05,5.210976451053284e-05
0,1149,0.00019620094099082053,3.9313694287557155e-05,5.225463610258885e-05,5.2251347369747236e-05,5.238127778284252e-05
0,1159,0.00019339880964253098,3.700559682329185e-05,5.215333658270538e-05,5.212828182266094e-05,5.2111608965788037e-05
0,1169,0.00019751324725802988,4.110387817490846e-05,5.2163159125484526e-05,5.2103994676144794e-05,5.214222619542852e-05
0,1179,0.00020183665037620813,4.538932626019232e-05,5.224306369200349e-05,5.209926894167438e-05,5.2104980568401515e-05
0,1189,0.00019967890693806112,4.3079919123556465e-05,5.209619484958239e-05,5.216721910983324e-05,5.23355629411526e-05
0,1199,0.0001957607746589929,3.9306640246650204e-05,5.2174993470543995e-05,5.21852562087588e-05,5.209387018112466e-05
0,1209,0.00020231334201525897,4.5995617256266996e-05,5.208834772929549e-05,5.209873415878974e-05,5.213064287090674e-05
0,1219,0.00019574840553104877,3.9418795495294034e-05,5.2107021474512294e-05,5.209529263083823e-05,5.212729956838302e-05
0,1229,0.00019558140775188804,3.917851790902205e-05,5.2132450946373865e-05,5.2176219469401985e-05,5.209422670304775e-05
0,1239,0.00019897092715837061,4.242968134349212e-05,5.2195882744854316e-05,5.219248487264849e-05,5.21528854733333e-05
0,1249,0.00020698063599411398,4.979339792043902e-05,5.227912697591819e-05,5.241258259047754e-05,5.2495535783236846e-05
0,1259,0.00019764387980103493,4.088544665137306e-05,5.220364255364984e-05,5.226978464634158e-05,5.2285024139564484e-05
0,1269,0.00019455564324744046,3.816947355517186e-05,5.2143972425255924e-05,5.214679549681023e-05,5.209540540818125e-05
0,1279,0.000198227702639997,4.189386891084723e-05,5.2092647820245475e-05,5.2156905439915136e-05,5.2084276831010357e-05
0,1289,0.00020478328224271536,4.82217910757754e-05,5.2196308388374746e-05,5.2193343435646966e-05,5.217185025685467e-05
0,1299,0.00019850760872941464,4.220849586999975e-05,5.209488153923303e-05,5.210595190874301e-05,5.2098275773460045e-05
0,1309,0.00020042838877998292,4.3778971303254366e-05,5.219190279603936e-05,5.2293842600192875e-05,5.2163661166559905e-05
0,1319,0.00019846396753564477,4.2082850995939225e-05,5.2120365580776706e-05,5.2155828598188236e-05,5.2104918722761795e-05
0,1329,0.0002005740680033341,4.398016244522296e-05,5.218308069743216e-05,5.214309931034222e-05,5.226772555033676e-05
0,1339,0.00019762445299420506,4.1242845327360556e-05,5.218175283516757e-05,5.2110885008005425e-05,5.2088958909735084e-05
0,1349,0.00020170907373540103,4.54100409115199e-05,5.2113460697000846e-05,5.2089308155700564e-05,5.209625669522211e-05
0,1359,0.00019989817519672215,4.357853686087765e-05,5.2120143664069474e-05,5.209298251429573e-05,5.2106508519500494e-05
0,1369,0.0002019367238972336,4.5643515477422625e-05,5.210211384110153e-05,5.2104805945418775e-05,5.2086292271269485e-05
0,1379,0.0002053508214885369,4.896518657915294e-05,5.210473318584263e-05,5.2165672968840227e-05,5.2115225116722286e-05
0,1389,0.00019510393030941486,3.8728147046640515e-05,5.213016629568301e-05,5.212775795371272e-05,5.211786265135743e-05
0,1399,0.000200809066882357,4.4490770960692316e-05,5.21372894581873e-05,5.209001028561033e-05,5.2090985263930634e-05
0,1409,0.00020388758275657892,4.759732473758049e-05,5.208820221014321e-05,5.210254676057957e-05,5.209950904827565e-05
0,1419,0.00019613602489698678,3.9815804484533146e-05,5.212508767726831e-05,5.211155075812712e-05,5.20835819770582e-05
0,1429,0.00019633396004792303,4.000792614533566e-05,5.209229493630119e-05,5.213496115175076e-05,5.209877053857781e-05
0,1439,0.00019212205370422453,3.578645919333212e-05,5.213966142036952e-05,5.2110648539382964e-05,5.208527727518231e-05
0,1449,0.00020293539273552597,4.632061973097734e-05,5.227987276157364e-05,5.2135867008473724e-05,5.219902595854364e-05
0,1459,0.00019834234262816608,4.1957548091886565e-05,5.214275006437674e-05,5.213308031670749e-05,5.210896415519528e-05
0,1469,0.00019099898054264486,3.4480337490094826e-05,5.221273750066757e-05,5.209468872635625e-05,5.2211209549568594e-05
0,1479,0.00018984288908541203,3.345049117342569e-05,5.2148061513435096e-05,5.212203905102797e-05,5.212230098550208e-05
0,1489,0.00019751486252062023,4.1261297155870125e-05,5.208382208365947e-05,5.2084040362387896e-05,5.2085702918702736e-05
0,1499,0.00019957064068876207,4.309210635256022e-05,5.2143157518003136e-05,5.217789293965325e-05,5.2157480240566656e-05
0,1509,0.0001961718371603638,3.987484524259344e-05,5.210825111134909e-05,5.210454037296586e-05,5.2084193157497793e-05
0,1519,0.0001983454276341945,4.1964951378759e-05,5.212715404923074e-05,5.2133302233414724e-05,5.2120005420874804e-05
0,1529,0.000199792324565351,4.344671833678149e-05,5.213674739934504e-05,5.211379175307229e-05,5.2095063438173383e-05
0,1539,0.00019822121248580515,4.190483741695061e-05,5.208400034462102e-05,5.209504161030054e-05,5.2137340389890596e-05
0,1549,0.00019330631766933948,3.691333040478639e-05,5.212836913415231e-05,5.214655902818777e-05,5.211806274019182e-05
0,1559,0.00019998359493911266,4.370941678644158e-05,5.209090522839688e-05,5.209981827647425e-05,5.208345828577876e-05
0,1569,0.00019603298278525472,3.969635145040229e-05,5.2107981900917366e-05,5.208887523622252e-05,5.2139766921754926e-05
0,1579,0.00019651729962788522,4.020309279439971e-05,5.209367009229027e-05,5.210543895373121e-05,5.211510870140046e-05
0,1589,0.00020112819038331509,4.4637814426096156e-05,5.218537990003824e-05,5.213439362705685e-05,5.217060606810264e-05
0,1599,0.00019435823196545243,3.801647471846081e-05,5.2098963351454586e-05,5.209682785789482e-05,5.2145973313599825e-05
0,1609,0.0001954051258508116,3.900708179571666e-05,5.208401125855744e-05,5.222441177465953e-05,5.208962465985678e-05
0,1619,0.0001910005958052352,3.4666623832890764e-05,5.20981484442018e-05,5.212359974393621e-05,5.2112223784206435e-05
0,1629,0.00019472964049782604,3.847156767733395e-05,5.208333459449932e-05,5.2090294047957286e-05,5.208444417803548e-05
0,1639,0.00019854537094943225,4.212020940030925e-05,5.209401933825575e-05,5.219968443270773e-05,5.213145414018072e-05
0,1649,0.00019831729878205806,4.205059303785674e-05,5.209761729929596e-05,5.208576112636365e-05,5.208333459449932e-05
0,1659,0.0001965295523405075,4.009976692032069e-05,5.212716496316716e-05,5.2185187087161466e-05,5.2117440645815805e-05
0,1669,0.00020024880359414965,4.38976421719417e-05,5.210000745137222e-05,5.212007454247214e-05,5.2131075790384784e-05
1,1679,0.00019441661424934864,3.8008118281140924e-05,5.210923700360581e-05,5.2197421609889716e-05,5.210183371673338e-05
1,1689,0.00019853679987136275,4.150234235567041e-05,5.2803636208409443e-05,5.2089581004111096e-05,5.2141243941150606e-05
1,1699,0.00020486662106122822,4.857619569520466e-05,5.2093811973463744e-05,5.210134622757323e-05,5.209525261307135e-05
1,1709,0.00019588142458815128,3.9537393604405224e-05,5.2139545005047694e-05,5.212114774622023e-05,5.208333459449932e-05
1,1719,0.00019590732699725777,3.961937909480184e-05,5.211219468037598e-05,5.209242954151705e-05,5.208333459449932e-05
1,1729,0.00019800325389951468,4.156997601967305e-05,5.214475459069945e-05,5.219531522016041e-05,5.2093211706960574e-05
1,1739,0.0001987131399801001,4.221840572427027e-05,5.220348612056114e-05,5.22017217008397e-05,5.208952279645018e-05
1,1749,0.0001956601336132735,3.933353946194984e-05,5.211895768297836e-05,5.212431642576121e-05,5.208333459449932e-05
1,1759,0.00019398872973397374,3.770463081309572e-05,5.208431321079843e-05,5.21028705406934e-05,5.2096911531407386e-05
1,1769,0.0002026024740189314,4.61471572634764e-05,5.219491868047044e-05,5.216175486566499e-05,5.2098639571340755e-05
1,1779,0.00019217890803702176,3.5925979318562895e-05,5.208399670664221e-05,5.208500078879297e-05,5.208392030908726e-05
1,1789,0.0001945107796927914,3.823250517598353e-05,5.2091359975747764e-05,5.209386290516704e-05,5.2093047997914255e-05
1,1799,0.0001928756682900712,3.656090120784938e-05,5.2129988034721464e-05,5.2100640459684655e-05,5.20841458637733e-05
1,1809,0.0001972606114577502,4.090244328835979e-05,5.210531162447296e-05,5.213481199461967e-05,5.211803727434017e-05
1,1819,0.00018873217049986124,3.242862658225931e-05,5.209889786783606e-05,5.2119979955023155e-05,5.208467337070033e-05
1,1829,0.0001916575274663046,3.527600711095147e-05,5.213674739934504e-05,5.215542114456184e-05,5.2089344535488635e-05
1,1839,0.00019103384693153203,3.4728927857941017e-05,5.210231392993592e-05,5.2118430176051334e-05,5.208417132962495e-05
1,1849,0.00019465209334157407,3.814561205217615e-05,5.2104394853813574e-05,5.226246503298171e-05,5.213963595451787e-05
1,1859,0.00019693546346388757,4.059177445014939e-05,5.2118226449238136e-05,5.213694748817943e-05,5.208852599025704e-05
1,1869,0.00019103656813967973,3.465697591309436e-05,5.2127335948171094e-05,5.215296914684586e-05,5.209929440752603e-05
1,1879,0.0001967905554920435,4.051225187140517e-05,5.210915333009325e-05,5.208501170272939e-05,5.208413494983688e-05
1,1889,0.00018864343292079866,3.226816625101492e-05,5.218867227085866e-05,5.20973298989702e-05,5.2089268137933686e-05
1,1899,0.000198518464458175,4.2205134377582e-05,5.211238385527395e-05,5.210557719692588e-05,5.209535447647795e-05
1,1909,0.00019417065777815878,3.7855817936360836e-05,5.208333459449932e-05,5.214817065279931e-05,5.208333459449932e-05
1,1919,0.00019159413932356983,3.53022369381506e-05,5.208333459449932e-05,5.208510992815718e-05,5.2123457862762734e-05
1,1929,0.00019537958723958582,3.91051871702075e-05,5.208939182921313e-05,5.210167364566587e-05,5.208333459449932e-05
1,1939,0.00019218106172047555,3.56840573658701e-05,5.212950782151893e-05,5.2227605920052156e-05,5.213988697505556e-05
1,1949,0.000192439227248542,3.614454544731416e-05,5.2095336286583915e-05,5.211158349993639e-05,5.208776201470755e-05
1,1959,0.00019661405531223863,4.01173165300861e-05,5.210781455389224e-05,5.218524529482238e-05,5.2203675295459107e-05
1,1969,0.00019577036437112838,3.910606392310001e-05,5.219767626840621e-05,5.23123235325329e-05,5.215430064708926e-05
1,1979,0.00019006065849680454,3.357372770551592e-05,5.2120642067166045e-05,5.2182174840709195e-05,5.218411752139218e-05
1,1989,0.00019140099175274372,3.511930844979361e-05,5.20938410772942e-05,5.208333459449932e-05,5.21045112691354e-05
1,1999,0.00019169945153407753,3.534694042173214e-05,5.2150764531688765e-05,5.210094968788326e-05,5.210080780670978e-05
1,2009,0.00019397992582526058,3.76480893464759e-05,5.2098712330916896e-05,5.213793338043615e-05,5.209517985349521e-05
1,2019,0.00019472462008707225,3.826905958703719e-05,5.2250223234295845e-05,5.2107545343460515e-05,5.209779556025751e-05
1,2029,0.00018894774257205427,3.2661602745065466e-05,5.2118917665211484e-05,5.2083789341850206e-05,5.208343281992711e-05
1,2039,0.00019148792489431798,3.519106758176349e-05,5.2108447562204674e-05,5.209727169130929e-05,5.209112714510411e-05
1,2049,0.0001988864241866395,4.2622676119208336e-05,5.208776201470755e-05,5.2083563787164167e-05,5.209241862758063e-05
1,2059,0.00019507679098751396,3.878514326061122e-05,5.209157461649738e-05,5.208496077102609e-05,5.2115112339379266e-05
1,2069,0.00020094278443139046,4.466506288736127e-05,5.208333459449932e-05,5.210982999415137e-05,5.208454604144208e-05
1,2079,0.00019322829029988497,3.69506269635167e-05,5.208647780818865e-05,5.2084040362387896e-05,5.2107145165791735e-05
1,2089,0.0001884390803752467,3.2185183954425156e-05,5.208560105529614e-05,5.208471338846721e-05,5.208357470110059e-05
1,2099,0.00018623957294039428,2.9816481401212513e-05,5.2094386774115264e-05,5.2097999287070706e-05,5.22307054779958e-05
1,2109,0.00018404165166430175,2.771140862023458e-05,5.2100691391387954e-05,5.214042539591901e-05,5.208911534282379e-05
1,2119,0.0001925119140651077,3.621236828621477e-05,5.2097890147706494e-05,5.209406299400143e-05,5.2107596275163814e-05
1,2129,0.00019222461560275406,3.595436646719463e-05,5.208762377151288e-05,5.209928349358961e-05,5.208333459449932e-05
1,2139,0.00019332568626850843,3.7035220884718e-05,5.209615846979432e-05,5.2097639127168804e-05,5.209666778682731e-05
1,2149,0.0001935236796271056,3.720359381986782e-05,5.2126946684438735e-05,5.20874273206573e-05,5.210571180214174e-05
1,2159,0.0001944537798408419,3.819112680503167e-05,5.2092633268330246e-05,5.20845569553785e-05,5.208545917412266e-05
1,2169,0.0001946280535776168,3.831765570794232e-05,5.209594019106589e-05,5.21246729476843e-05,5.208979200688191e-05
1,2179,0.00019317143596708775,3.6908073525410146e-05,5.2093946578679606e-05,5.208333459449932e-05,5.2086092182435095e-05
1,2189,0.0001909001002786681,3.455870319157839e-05,5.2128874813206494e-05,5.212160249357112e-05,5.209092705626972e-05
1,2199,0.00019507990509737283,3.860551805701107e-05,5.226239227340557e-05,5.2102692279731855e-05,5.210930248722434e-05
1,2209,0.00018783840641845018,3.154464138788171e-05,5.2125556976534426e-05,5.208457514527254e-05,5.20836329087615e-05
1,2219,0.00018990840180777013,3.363506039022468e-05,5.2093222620896995e-05,5.2094135753577575e-05,5.208598304307088e-05
1,2229,0.00019769545178860426,4.14096939493902e-05,5.2087867516092956e-05,5.2114552090642974e-05,5.208333459449932e-05
1,2239,0.0001919198257382959,3.5659613786265254e-05,5.208502625464462e-05,5.209185474086553e-05,5.208333459449932e-05
1,2249,0.0001869693078333512,3.0712675652466714e-05,5.208936636336148e-05,5.208333459449932e-05,5.208393122302368e-05
1,2259,0.00019120909564662725,3.4927896194858477e-05,5.2109484386164695e-05,5.208333459449932e-05,5.2088380471104756e-05
1,2269,0.00018897368863690645,3.2696578273316845e-05,5.2095561841269955e-05,5.208531001699157e-05,5.209623486734927e-05
1,2279,0.00019869212701451033,4.243093644618057e-05,5.208578295423649e-05,5.2087867516092956e-05,5.2087529184063897e-05
1,2289,0.00019075284944847226,3.449799623922445e-05,5.208333459449932e-05,5.208333459449932e-05,5.208818402024917e-05
1,2299,0.00019273612997494638,3.6398043448571116e-05,5.2083967602811754e-05,5.212690302869305e-05,5.212721953284927e-05
1,2309,0.00019118876662105322,3.4856122510973364e-05,5.208757647778839e-05,5.215324927121401e-05,5.209181836107746e-05
1,2319,0.00019297019753139466,3.6432469642022625e-05,5.2269086154410616e-05,5.214706834522076e-05,5.212157702771947e-05
1,2329,0.0001951620215550065,3.8856276660226285e-05,5.2109146054135635e-05,5.21152833243832e-05,5.2081322792219e-05
