epoch,iteration,total_loss,regularisation,projection
30,50139,0.41468292474746704,0.11223099380731583,0.3024519383907318
30,50149,0.3722143769264221,0.04482562094926834,0.3273887634277344
30,50159,0.3576865494251251,0.04652699828147888,0.31115955114364624
30,50169,6354.52783203125,3175.328369140625,3179.199462890625
30,50179,6563.3369140625,3279.5498046875,3283.786865234375
30,50189,6603.4951171875,3299.551513671875,3303.943359375
30,50199,0.6061545014381409,0.10871963202953339,0.4974348545074463
30,50209,0.8921507596969604,0.13722558319568634,0.7549251914024353
30,50219,0.41220253705978394,0.078253373503685,0.33394914865493774
30,50229,0.8051726222038269,0.18353329598903656,0.6216393113136292
30,50239,0.5530793070793152,0.0736498311161995,0.4794294834136963
30,50249,0.32870781421661377,0.046068333089351654,0.2826394736766815
30,50259,0.5017731785774231,0.055599115788936615,0.44617408514022827
30,50269,0.3109781742095947,0.06930750608444214,0.24167068302631378
30,50279,0.43340229988098145,0.06583493947982788,0.36756736040115356
30,50289,0.4000643491744995,0.08530893921852112,0.3147554099559784
30,50299,6643.55078125,3318.169677734375,3325.380859375
30,50309,18524.13671875,9261.205078125,9262.9306640625
30,50319,5.477138042449951,0.044087719172239304,5.433050155639648
30,50329,0.32611238956451416,0.03797558695077896,0.2881368100643158
30,50339,0.6568385362625122,0.09016276895999908,0.5666757822036743
30,50349,0.4419056475162506,0.10800256580114365,0.33390307426452637
30,50359,3.0816245079040527,0.08918824046850204,2.992436170578003
30,50369,0.41225701570510864,0.053084902465343475,0.35917210578918457
30,50379,0.2582308351993561,0.0871049240231514,0.17112590372562408
30,50389,0.2516244649887085,0.051356758922338486,0.2002677023410797
30,50399,0.7253697514533997,0.18255044519901276,0.5428193211555481
30,50409,0.3593071699142456,0.04832817614078522,0.3109790086746216
30,50419,19169.7265625,9627.591796875,9542.1337890625
30,50429,0.2932963967323303,0.05338923633098602,0.2399071604013443
30,50439,0.46932172775268555,0.05313566327095032,0.41618606448173523
30,50449,0.46765172481536865,0.07094412297010422,0.39670759439468384
30,50459,2.2072982788085938,0.10642237216234207,2.1008758544921875
30,50469,0.46258634328842163,0.04149072244763374,0.421095609664917
30,50479,3.354407548904419,0.07492633908987045,3.2794811725616455
30,50489,4314.78369140625,2163.162353515625,2151.621337890625
